timestamp,energy_market_price,consumption_kwh,PV_kwh,PEV_input_state_of_charge,PEV_hours_of_charge
2014-01-01 00:00:00,0.01515,26.0268,0.0,-1.0,0
2014-01-01 01:00:00,0.01296,28.8872,0.0,-1.0,0
2014-01-01 02:00:00,0.01209,26.572,0.0,-1.0,0
2014-01-01 03:00:00,0.0117,26.7572,0.0,-1.0,0
2014-01-01 04:00:00,0.01166,29.745800000000003,0.0,-1.0,0
2014-01-01 05:00:00,0.01135,29.849999999999994,0.0,-1.0,0
2014-01-01 06:00:00,0.00985,28.1924,0.0,-1.0,0
2014-01-01 07:00:00,0.02051,29.1536,0.0,-1.0,0
2014-01-01 08:00:00,0.02697,33.448800000000006,0.0,-1.0,0
2014-01-01 09:00:00,0.02654,29.1278,0.0,-1.0,0
2014-01-01 10:00:00,0.02759,25.860399999999995,0.0,-1.0,0
2014-01-01 11:00:00,0.02843,38.6574,0.0,-1.0,0
2014-01-01 12:00:00,0.02868,45.2264,0.0,-1.0,0
2014-01-01 13:00:00,0.02882,46.4426,0.0,-1.0,0
2014-01-01 14:00:00,0.02906,45.92660000000001,0.0,-1.0,0
2014-01-01 15:00:00,0.02939,55.2218,0.0,-1.0,0
2014-01-01 16:00:00,0.03139,36.14759999999999,0.0,-1.0,0
2014-01-01 17:00:00,0.03288,46.049400000000006,0.0,-1.0,0
2014-01-01 18:00:00,0.03222,43.153000000000006,0.0,8.48,5
2014-01-01 19:00:00,0.03063,39.633,0.0,-2.0,4
2014-01-01 20:00:00,0.02934,41.0854,0.0,-2.0,3
2014-01-01 21:00:00,0.02919,32.9288,0.0,-2.0,2
2014-01-01 22:00:00,0.02872,28.1276,0.0,-2.0,1
2014-01-01 23:00:00,0.0159,27.931600000000003,0.0,-1.0,0
2014-01-02 00:00:00,0.00766,28.1636,0.0,-1.0,0
2014-01-02 01:00:00,0.00702,28.33440000000001,0.0,-1.0,0
2014-01-02 02:00:00,0.00192,24.84,0.0,-1.0,0
2014-01-02 03:00:00,-5e-05,28.1282,0.0,-1.0,0
2014-01-02 04:00:00,6e-05,26.494799999999994,0.0,-1.0,0
