timestamp,energy_market_price,consumption_kwh,PV_kwh,PEV_input_state_of_charge,PEV_hours_of_charge
2014-01-01 00:00:00,0.01515,21.124,0.0,-1.0,0
2014-01-01 01:00:00,0.01296,25.05,0.0,-1.0,0
2014-01-01 02:00:00,0.01209,27.5696,0.0,-1.0,0
2014-01-01 03:00:00,0.0117,24.5006,0.0,-1.0,0
2014-01-01 04:00:00,0.01166,18.6928,0.0,-1.0,0
2014-01-01 05:00:00,0.01135,23.0728,0.0,-1.0,0
2014-01-01 06:00:00,0.00985,24.1828,0.0,-1.0,0
2014-01-01 07:00:00,0.02051,25.5324,0.0,-1.0,0
2014-01-01 08:00:00,0.02697,46.433,0.0,-1.0,0
2014-01-01 09:00:00,0.02654,29.1328,0.0,-1.0,0
2014-01-01 10:00:00,0.02759,24.2912,0.0,-1.0,0
2014-01-01 11:00:00,0.02843,22.4312,0.0,-1.0,0
2014-01-01 12:00:00,0.02868,28.8184,0.0,-1.0,0
2014-01-01 13:00:00,0.02882,25.1402,0.0,-1.0,0
2014-01-01 14:00:00,0.02906,26.5794,0.0,-1.0,0
2014-01-01 15:00:00,0.02939,30.804400000000008,0.0,-1.0,0
2014-01-01 16:00:00,0.03139,29.1,0.0,-1.0,0
2014-01-01 17:00:00,0.03288,35.5166,0.0,6.56,5
2014-01-01 18:00:00,0.03222,29.7572,0.0,-2.0,4
2014-01-01 19:00:00,0.03063,44.2044,0.0,-2.0,3
2014-01-01 20:00:00,0.02934,48.6048,0.0,-2.0,2
2014-01-01 21:00:00,0.02919,27.8252,0.0,-2.0,1
2014-01-01 22:00:00,0.02872,24.8056,0.0,-1.0,0
2014-01-01 23:00:00,0.0159,19.75,0.0,-1.0,0
2014-01-02 00:00:00,0.00766,18.3154,0.0,-1.0,0
2014-01-02 01:00:00,0.00702,19.4438,0.0,-1.0,0
2014-01-02 02:00:00,0.00192,19.4356,0.0,-1.0,0
2014-01-02 03:00:00,-5e-05,19.5198,0.0,-1.0,0
2014-01-02 04:00:00,6e-05,26.4982,0.0,-1.0,0
2014-01-02 05:00:00,0.00706,26.983,0.0,-1.0,0
2014-01-02 06:00:00,0.02933,30.4368,0.0,-1.0,0
2014-01-02 07:00:00,0.02986,34.4218,0.0,-1.0,0
2014-01-02 08:00:00,0.03044,23.6078,0.0,-1.0,0
2014-01-02 09:00:00,0.03063,24.818800000000007,0.0,-1.0,0
2014-01-02 10:00:00,0.03086,35.857400000000005,0.0,-1.0,0
2014-01-02 11:00:00,0.03104,30.337000000000007,0.0,-1.0,0
2014-01-02 12:00:00,0.03097,27.5704,0.0,9.92,2
2014-01-02 13:00:00,0.03104,30.9704,0.0,-2.0,1
2014-01-02 14:00:00,0.03111,30.1794,0.0,4.96,6
2014-01-02 15:00:00,0.03141,28.2146,0.0,-2.0,5
2014-01-02 16:00:00,0.03198,28.8286,0.0,-2.0,4
2014-01-02 17:00:00,0.03227,51.3262,0.0,-2.0,3
2014-01-02 18:00:00,0.03192,45.6968,0.0,-2.0,2
2014-01-02 19:00:00,0.03145,29.356,0.0,-2.0,1
2014-01-02 20:00:00,0.03094,32.904399999999995,0.0,-1.0,0
2014-01-02 21:00:00,0.03078,34.304,0.0,-1.0,0
2014-01-02 22:00:00,0.03042,33.0602,0.0,-1.0,0
2014-01-02 23:00:00,0.02991,31.104999999999997,0.0,-1.0,0
2014-01-03 00:00:00,0.02808,42.328,0.0,-1.0,0
2014-01-03 01:00:00,0.02561,30.20499999999999,0.0,-1.0,0
2014-01-03 02:00:00,0.01902,30.358799999999995,0.0,-1.0,0
2014-01-03 03:00:00,0.01315,23.863600000000005,0.0,-1.0,0
2014-01-03 04:00:00,0.01601,26.784600000000005,0.0,-1.0,0
2014-01-03 05:00:00,0.02777,29.097800000000007,0.0,-1.0,0
2014-01-03 06:00:00,0.02914,29.591,0.0,-1.0,0
2014-01-03 07:00:00,0.03078,25.522,0.0,-1.0,0
2014-01-03 08:00:00,0.03119,21.7254,0.0,-1.0,0
2014-01-03 09:00:00,0.03118,25.762200000000004,0.0,-1.0,0
2014-01-03 10:00:00,0.03095,24.148599999999995,0.0,-1.0,0
2014-01-03 11:00:00,0.03091,26.8126,0.0,-1.0,0
2014-01-03 12:00:00,0.03074,33.085,0.0,-1.0,0
2014-01-03 13:00:00,0.03063,36.5236,0.0,-1.0,0
2014-01-03 14:00:00,0.03046,41.0076,0.0,-1.0,0
2014-01-03 15:00:00,0.03043,61.3404,0.0,6.24,5
2014-01-03 16:00:00,0.03084,40.81679999999999,0.0,-2.0,4
2014-01-03 17:00:00,0.03102,26.3184,0.0,-2.0,3
2014-01-03 18:00:00,0.03078,26.5674,0.0,-2.0,2
2014-01-03 19:00:00,0.03033,27.6716,0.0,-2.0,1
2014-01-03 20:00:00,0.02966,33.140600000000006,0.0,-1.0,0
2014-01-03 21:00:00,0.02872,31.7062,0.0,-1.0,0
