timestamp,energy_market_price,consumption_kwh,PV_kwh,PEV_input_state_of_charge,PEV_hours_of_charge
2014-01-01 00:00:00,0.01515,6.54332,0.0,-1.0,0
2014-01-01 01:00:00,0.01296,5.168920000000001,0.0,-1.0,0
2014-01-01 02:00:00,0.01209,5.090340000000001,0.0,-1.0,0
2014-01-01 03:00:00,0.0117,5.238579999999999,0.0,-1.0,0
2014-01-01 04:00:00,0.01166,3.7855,0.0,-1.0,0
2014-01-01 05:00:00,0.01135,8.13858,0.0,-1.0,0
2014-01-01 06:00:00,0.00985,5.23632,0.0,-1.0,0
2014-01-01 07:00:00,0.02051,3.787,0.0,-1.0,0
2014-01-01 08:00:00,0.02697,5.77632,0.0,-1.0,0
2014-01-01 09:00:00,0.02654,6.67278,0.0,-1.0,0
2014-01-01 10:00:00,0.02759,3.75706,0.0,-1.0,0
2014-01-01 11:00:00,0.02843,6.656280000000001,0.0,-1.0,0
2014-01-01 12:00:00,0.02868,5.180059999999999,0.0,-1.0,0
2014-01-01 13:00:00,0.02882,3.71444,0.0,-1.0,0
2014-01-01 14:00:00,0.02906,6.41518,0.0,-1.0,0
2014-01-01 15:00:00,0.02939,15.132860000000004,0.0,-1.0,0
2014-01-01 16:00:00,0.03139,13.23814,0.0,-1.0,0
2014-01-01 17:00:00,0.03288,11.77162,0.0,-1.0,0
2014-01-01 18:00:00,0.03222,11.3401,0.0,-1.0,0
2014-01-01 19:00:00,0.03063,9.590120000000002,0.0,-1.0,0
2014-01-01 20:00:00,0.02934,10.78344,0.0,-1.0,0
2014-01-01 21:00:00,0.02919,5.894019999999998,0.0,-1.0,0
2014-01-01 22:00:00,0.02872,6.584340000000001,0.0,-1.0,0
2014-01-01 23:00:00,0.0159,5.18458,0.0,-1.0,0
2014-01-02 00:00:00,0.00766,6.656440000000002,0.0,-1.0,0
2014-01-02 01:00:00,0.00702,5.206360000000001,0.0,-1.0,0
2014-01-02 02:00:00,0.00192,5.206280000000001,0.0,-1.0,0
2014-01-02 03:00:00,-5e-05,5.206360000000002,0.0,-1.0,0
2014-01-02 04:00:00,6e-05,6.6563,0.0,-1.0,0
2014-01-02 05:00:00,0.00706,5.222099999999998,0.0,-1.0,0
2014-01-02 06:00:00,0.02933,17.347939999999998,0.0,-1.0,0
2014-01-02 07:00:00,0.02986,42.477920000000005,0.0,-1.0,0
2014-01-02 08:00:00,0.03044,10.66218,0.0,-1.0,0
2014-01-02 09:00:00,0.03063,10.657680000000004,0.0,-1.0,0
2014-01-02 10:00:00,0.03086,10.02252,0.0,-1.0,0
2014-01-02 11:00:00,0.03104,9.8964,0.0,-1.0,0
2014-01-02 12:00:00,0.03097,11.321579999999994,0.0,-1.0,0
2014-01-02 13:00:00,0.03104,8.20668,0.0,-1.0,0
2014-01-02 14:00:00,0.03111,6.95518,0.0,-1.0,0
2014-01-02 15:00:00,0.03141,10.0768,0.0,-1.0,0
2014-01-02 16:00:00,0.03198,11.111380000000004,0.0,-1.0,0
2014-01-02 17:00:00,0.03227,3.781,0.0,-1.0,0
2014-01-02 18:00:00,0.03192,5.272879999999999,0.0,-1.0,0
2014-01-02 19:00:00,0.03145,10.66222,0.0,-1.0,0
